filename,RelFreq NOUN,RelFreq ADJ,RelFreq VERB,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0158.b8.txt,1812.38,1084.88,708.36,382.9,0,1,3
0219.b8.txt,1603.38,982.52,765.52,626.88,0,2,3
0318.b8.txt,1666.67,1162.79,687.98,445.74,0,0,1
